date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
2/29/2020,5.0,,2159.22,eBay,cherrycollectablesaus,Best Offer,45095726,https://d1w8cc2yygc27j.cloudfront.net/497928617398320937/4343461762747993513.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3356358
2/26/2020,9.0,,6800.0,eBay,pwcc_auctions,Auction,43563059,https://d1w8cc2yygc27j.cloudfront.net/-3458287988731971033/-7221404262752628585.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3340453
2/21/2020,9.0,,6999.0,eBay,nwsportscards.com,Buy It Now,43737071,https://d1w8cc2yygc27j.cloudfront.net/-1004602035258489857/1991549839961574173.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3327121
2/19/2020,9.0,,6045.0,eBay,dust3r,Auction,45116844,https://d1w8cc2yygc27j.cloudfront.net/-3819703277983271260/-7980045845155474581.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3270931
2/6/2020,9.0,,7300.0,eBay,seanef,Auction,26344063,https://d1w8cc2yygc27j.cloudfront.net/-4588402331013225092/2676552477683139483.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3207376
1/29/2020,8.0,,3420.0,eBay,biggerscho,Best Offer,26735988,https://d1w8cc2yygc27j.cloudfront.net/-407407508417375197/3904574023361484156.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3240097
1/26/2020,9.0,,5200.0,eBay,villadune,Auction,1451019,https://d1w8cc2yygc27j.cloudfront.net/-712615816336087921/-6536756315481144186.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3235921
1/14/2020,8.5,,4250.0,eBay,nickjmiller1987,Best Offer,42416651,https://d1w8cc2yygc27j.cloudfront.net/4374752300356203422/7615648600545575710.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3279330
1/13/2020,5.0,,1400.0,eBay,albioncollege_07,Auction,21175390,https://d1w8cc2yygc27j.cloudfront.net/-8410584255907073413/-3725617709734217358.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3184220
1/7/2020,5.0,,1550.0,eBay,jdk-phil-4-13,Auction,45548740,https://d1w8cc2yygc27j.cloudfront.net/5902333726452280300/2012759494738086419.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3294479
1/4/2020,7.0,,2499.99,eBay,burtonfreestyle77,Best Offer,26642881,https://d1w8cc2yygc27j.cloudfront.net/-2671289810209903976/-4780188026221796529.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3223019
1/2/2020,5.0,,1100.0,eBay,4runn-13,Auction,41786756,https://d1w8cc2yygc27j.cloudfront.net/8024212811318527551/-1750939544934575304.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3312611
12/23/2019,9.0,,6300.0,eBay,pwcc_auctions,Auction,43563059,https://d1w8cc2yygc27j.cloudfront.net/-477360090456528143/-1217894999231408678.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3240443
12/23/2019,10.0,,36110.54,eBay,tannah12,Auction,15507883,https://d1w8cc2yygc27j.cloudfront.net/-8698727010966104259/-9127152679695327297.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3168766
12/12/2019,7.0,,2300.0,eBay,mazeymania,Best Offer,44096306,https://d1w8cc2yygc27j.cloudfront.net/-2444177133280087486/1946489205139588368.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3153518
